1994,116 min,7.6,Drama,tt0110299,N/A,Lamerica,"1,745",movie,"Albanian, Italian",Gianni Amelio,20 wins & 13 nominations.,"Enrico Lo Verso, Michele Placido, Piro Milkani, Carmelo Di Mazzarelli","Italy, France, Switzerland, Austria",N/A,"Gianni Amelio, Andrea Porporati, Alessandro Sermoneta",4-Oct-95,5,0,22
1995,100 min,5.5,"Comedy, Family, Sport",tt0112499,N/A,The Big Green,"7,079",movie,English,Holly Goldberg Sloan,N/A,"Steve Guttenberg, Olivia d'Abo, Jay O. Sanders, John Terry",USA,PG,Holly Goldberg Sloan,29-Sep-95,479,0,0
1995,115 min,6.5,"Drama, Music",tt0113158,81,Georgia,"2,431",movie,"English, Hebrew",Ulu Grosbard,Nominated for 1 Oscar. Another 4 wins & 6 nominations.,"Jennifer Jason Leigh, Mare Winningham, Ted Levine, Max Perlich","USA, France",R,Barbara Turner,8-Dec-95,1345,2,1261
1995,89 min,5,"Adventure, Comedy, Family",tt0113541,N/A,Kids of the Round Table,268,movie,English,Robert Tinnell,2 nominations.,"Johnny Morina, Maggie Castle, Christopher Olscamp, Justin Borntraeger","USA, Canada",UNRATED,"David Sherman (screenplay), Robert Tinnell (based on an original story by)",15-Dec-95,0,1,60
1995,103 min,6.6,"Comedy, Drama, Romance",tt0113321,56,Home for the Holidays,"9,290",movie,English,Jodie Foster,2 nominations.,"Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning",USA,PG-13,"Chris Radant (short story), W.D. Richter (screenplay)",3-Nov-95,0,4,154
1994,108 min,7.8,"Biography, Comedy, Drama",tt0110877,81,Il Postino: The Postman,"26,504",movie,"Italian, Spanish",Michael Radford,Won 1 Oscar. Another 29 wins & 17 nominations.,"Philippe Noiret, Massimo Troisi, Maria Grazia Cucinotta, Renato Scarpa","Italy, France, Belgium",PG,"Antonio Skármeta (novel), Furio Scarpelli (story), Giacomo Scarpelli (story), Anna Pavignano (screenplay), Michael Radford (screenplay), Furio Scarpelli (screenplay), Giacomo Scarpelli (screenplay), Massimo Troisi (screenplay)",22-Mar-96,0,0,0
1995,100 min,7.6,"Drama, Mystery, Thriller",tt0112714,N/A,The Confessional,"1,372",movie,"French, English",Robert Lepage,8 wins & 8 nominations.,"Lothaire Bluteau, Patrick Goyette, Jean-Louis Millette, Kristin Scott Thomas","Canada, UK, France",NOT RATED,Robert Lepage,16-Aug-96,59,0,0
1995,96 min,5.9,"Drama, Family, Fantasy",tt0113419,N/A,The Indian in the Cupboard,"20,985",movie,English,Frank Oz,1 win & 6 nominations.,"Hal Scardino, Litefoot, Lindsay Crouse, Richard Jenkins",USA,PG,"Lynne Reid Banks (novel), Melissa Mathison (screenplay)",14-Jul-95,0,0,0
1996,101 min,6.1,"Crime, Drama, Thriller",tt0116260,N/A,Eye for an Eye,"10,196",movie,"English, French, Spanish, Korean",John Schlesinger,N/A,"Sally Field, Ed Harris, Olivia Burnette, Alexandra Kyle",USA,R,"Erika Holzer (novel), Amanda Silver (screenplay), Rick Jaffa (screenplay)",12-Jan-96,53,3,543
1995,143 min,7.3,"Drama, Music",tt0113862,N/A,Mr. Holland's Opus,"30,503",movie,"English, American Sign Language",Stephen Herek,Nominated for 1 Oscar. Another 5 wins & 4 nominations.,"Richard Dreyfuss, Glenne Headly, Jay Thomas, Olympia Dukakis",USA,PG,Patrick Sheane Duncan,19-Jan-96,0,0,0
1996,89 min,6.6,"Comedy, Crime",tt0116126,N/A,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"38,643",movie,"English, Spanish",Paris Barclay,1 nomination.,"Shawn Wayans, Marlon Wayans, Tracey Cherelle Jones, Chris Spencer",USA,R,"Shawn Wayans, Marlon Wayans, Phil Beauman",12-Jan-96,0,0,0
1996,96 min,5.2,"Comedy, Crime, Romance",tt0118002,N/A,Two If by Sea,"4,593",movie,English,Bill Bennett,N/A,"Denis Leary, Sandra Bullock, Stephen Dillane, Yaphet Kotto",USA,R,"Denis Leary (story), Mike Armstrong (story), Ann Lembeck (story), Denis Leary (screenplay), Mike Armstrong (screenplay)",12-Jan-96,24,0,0
1996,88 min,4.4,Comedy,tt0115683,1,Bio-Dome,"21,773",movie,English,Jason Bloom,1 win & 1 nomination.,"William Atherton, Denise Dowse, Dara Tomanovich, Kevin West",USA,PG-13,"Adam Leff (story), Mitchell Peck (story), Jason Blumenthal (story), Kip Koenig (screenplay), Scott Marcano (screenplay)",12-Jan-96,0,0,0
1996,93 min,2.4,"Action, Sci-Fi, Thriller",tt0116839,N/A,Lawnmower Man 2: Beyond Cyberspace,"8,049",movie,English,Farhad Mann,1 nomination.,"Patrick Bergin, Matt Frewer, Austin O'Brien, Ely Pouget",USA,PG-13,"Farhad Mann (story), Michael Miner (story), Farhad Mann (screenplay)",12-Jan-96,0,0,0
1995,85 min,6.3,Drama,tt0114753,N/A,Two Bits,"2,786",movie,English,James Foley,2 nominations.,"Jerry Barone, Mary Elizabeth Mastrantonio, Al Pacino, Patrick Borriello",USA,PG-13,Joseph Stefano,22-Nov-95,35,0,0
1995,104 min,6.5,Comedy,tt0113149,N/A,French Twist,"3,858",movie,"French, Spanish",Josiane Balasko,Nominated for 1 Golden Globe. Another 3 wins & 5 nominations.,"Victoria Abril, Josiane Balasko, Alain Chabat, Ticky Holgado",France,R,"Patrick Aubrée, Josiane Balasko, Telsche Boorman (story)",19-Jan-96,10,0,0
1995,91 min,7.3,"Comedy, Drama",tt0113118,54,Friday,"76,274",movie,English,F. Gary Gray,1 win & 3 nominations.,"Ice Cube, Chris Tucker, Nia Long, Tommy 'Tiny' Lister",USA,R,"Ice Cube, DJ Pooh",26-Apr-95,3272,0,878
1996,108 min,7.3,"Action, Crime, Horror",tt0116367,52,From Dusk Till Dawn,"223,598",movie,"English, Spanish",Robert Rodriguez,4 wins & 9 nominations.,"George Clooney, Quentin Tarantino, Harvey Keitel, Juliette Lewis",USA,R,"Robert Kurtzman (story), Quentin Tarantino (screenplay)",19-Jan-96,0,861,788759
1995,91 min,4.1,"Action, Crime, Romance",tt0113010,13,Fair Game,"10,311",movie,"English, Russian",Andrew Sipes,4 nominations.,"William Baldwin, Cindy Crawford, Steven Berkoff, Christopher McDonald",USA,R,"Paula Gosling (novel), Charlie Fletcher (screenplay)",3-Nov-95,161,35,40947
1995,96 min,7.1,"Comedy, Drama, Romance",tt0113537,75,Kicking and Screaming,"7,149",movie,English,Noah Baumbach,1 nomination.,"Josh Hamilton, Samuel Gould, Catherine Kellner, Jonathan Baumbach",USA,R,"Noah Baumbach (story), Oliver Berkman (story), Noah Baumbach",6-Oct-95,0,0,0
1995,175 min,7.5,"Drama, History",tt0113828,N/A,Les Misérables,"3,229",movie,"French, German, English",Claude Lelouch,Won 1 Golden Globe. Another 5 wins & 2 nominations.,"Jean-Paul Belmondo, Michel Boujenah, Alessandra Martines, Salomé Lelouch",France,R,"Victor Hugo (novel), Claude Lelouch",3-Nov-95,0,0,0
1996,87 min,6,"Romance, Drama",tt0115644,N/A,Bed of Roses,"6,913",movie,English,Michael Goldenberg,N/A,"Christian Slater, Mary Stuart Masterson, Pamela Adlon, Josh Brolin",USA,PG,Michael Goldenberg,26-Jan-96,2,0,62
1996,90 min,4.5,"Comedy, Thriller",tt0115676,N/A,Big Bully,"3,772",movie,English,Steve Miner,3 wins.,"Rick Moranis, Tom Arnold, Julianne Phillips, Carol Kane",USA,PG,Mark Steven Johnson,26-Jan-96,74,0,0
1995,108 min,6.4,"Sci-Fi, Thriller",tt0114367,N/A,Screamers,"20,531",movie,English,Christian Duguay,3 nominations.,"Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer","Canada, USA, Japan",R,"Philip K. Dick (short story ""Second Variety""), Dan O'Bannon (screenplay), Miguel Tejada-Flores (screenplay)",26-Jan-96,11,23,1178
1995,67 min,7.3,"Documentary, Biography, Music",tt0113973,N/A,Nico Icon,532,movie,"English, German",Susanne Ofteringer,4 wins.,"Nico, Tina Aumont, Christian Päffgen, Edith Boulogne","Germany, USA",N/A,Susanne Ofteringer (screenplay),16-Nov-95,172,0,0
1995,111 min,6.3,Drama,tt0112744,46,The Crossing Guard,"10,764",movie,English,Sean Penn,Nominated for 1 Golden Globe. Another 3 nominations.,"Jack Nicholson, David Morse, Anjelica Huston, Robin Wright",USA,R,Sean Penn,16-Nov-95,0,0,0
1996,118 min,5.6,"Drama, Thriller",tt0116731,N/A,The Juror,"14,186",movie,English,Brian Gibson,1 win & 2 nominations.,"Demi Moore, Alec Baldwin, Joseph Gordon-Levitt, Anne Heche",USA,R,"George Dawes Green (novel), Ted Tally (screenplay)",2-Feb-96,1,0,229
